house_size_sqm,num_occupants,season,ac,fridge,lights,fans,washing_machine,tv,bill
200,4,1,9,24,7,12,2,5,2043
199,3,1,10,23,6,10,2,5,2037
181,4,0,6,24,5,11,1,8,1784
108,2,1,13,24,6,8,0,3,1747
117,4,0,0,23,5,6,4,4,1267
179,6,1,10,23,7,11,3,2,2058
98,1,1,11,23,3,7,1,4,1750
175,6,1,13,23,11,10,3,4,2246
160,1,0,4,24,2,5,0,5,1293
97,5,0,10,23,8,9,2,6,1783
100,1,1,5,23,3,13,0,1,1328
92,5,0,4,24,4,11,2,5,1447
147,6,0,5,23,8,4,1,6,1597
173,3,1,10,24,9,13,3,7,2090
129,2,0,10,24,4,3,1,5,1625
160,3,0,6,23,7,4,1,3,1553
192,5,1,12,23,10,11,1,9,2236
76,4,1,11,23,11,7,3,3,1827
162,4,1,8,24,6,14,2,8,1945
135,3,1,9,23,6,13,3,5,1889
163,4,0,11,23,6,14,2,2,1927
173,5,0,8,24,8,6,3,4,1848
98,6,1,6,23,7,12,3,7,1823
125,2,1,7,23,6,11,0,7,1666
104,1,0,8,23,5,7,2,2,1473
105,5,0,2,23,5,12,2,5,1357
144,5,0,4,23,8,7,2,3,1516
93,1,1,9,24,3,11,1,2,1538
136,1,1,10,23,3,12,1,2,1646
133,2,1,14,23,5,13,1,3,1985
200,2,1,4,24,4,9,0,4,1580
65,2,0,6,23,4,11,0,2,1235
198,4,1,10,23,8,13,2,5,2035
194,5,1,15,24,5,11,3,9,2442
86,6,0,4,24,5,6,2,3,1425
126,1,1,9,23,6,15,0,5,1695
196,5,0,7,24,9,12,2,3,1779
94,5,1,7,24,6,8,2,5,1726
195,2,0,5,24,8,3,1,5,1519
111,2,0,5,24,6,8,1,4,1414
149,5,0,11,23,10,4,2,7,1922
101,2,1,8,23,3,8,1,2,1559
68,4,1,6,24,3,7,3,5,1561
158,1,1,9,23,6,13,2,2,1784
93,5,1,9,23,7,8,2,6,1820
56,1,1,13,24,5,9,1,6,1775
166,4,1,8,24,7,13,2,7,1951
117,2,0,13,23,8,11,1,6,1855
83,3,1,10,23,4,9,0,5,1724
118,4,1,6,23,9,13,2,6,1683
104,3,0,3,24,5,10,1,5,1348
59,1,0,0,23,6,4,2,6,1041
91,5,1,9,23,7,14,4,1,1805
90,2,0,8,24,4,9,0,4,1453
171,4,1,11,23,7,7,0,5,1951
187,2,0,9,23,3,8,0,2,1661
59,3,1,9,23,2,7,2,0,1483
151,3,0,10,24,8,6,1,3,1759
177,6,0,4,24,9,7,3,9,1762
198,5,1,14,23,4,13,2,10,2345
185,3,1,16,23,5,11,2,0,2188
141,5,0,14,24,4,9,2,7,2103
162,6,0,11,24,8,6,1,6,1962
127,4,0,6,23,8,7,1,4,1529
134,6,0,3,23,5,3,3,4,1547
79,5,1,6,23,2,12,2,6,1656
98,3,0,4,24,7,8,2,0,1327
58,1,0,10,23,6,10,1,5,1526
194,5,1,9,24,5,13,3,10,2116
118,2,1,10,24,4,4,3,3,1810
107,1,1,12,23,3,8,0,0,1728
111,5,1,0,24,7,17,3,3,1492
101,2,1,6,23,7,11,0,3,1472
89,6,1,15,24,8,15,3,3,2184
112,1,0,8,24,6,8,0,3,1420
196,5,0,10,24,4,6,0,6,1869
99,4,0,2,23,5,4,4,4,1344
190,6,1,15,24,9,11,2,6,2355
127,2,1,7,24,3,9,2,5,1653
146,4,0,6,23,4,10,2,4,1556
92,3,0,7,23,7,11,2,7,1633
85,6,1,11,24,3,8,2,7,1953
171,6,1,12,23,5,8,2,6,2187
157,5,0,6,24,8,8,3,5,1737
59,5,0,0,24,3,6,2,6,1128
144,2,0,6,23,3,7,0,6,1381
55,6,0,0,23,8,8,3,6,1292
106,5,0,7,24,4,12,2,7,1667
178,3,1,8,23,7,13,1,6,1969
120,5,0,5,23,7,12,1,2,1519
70,6,0,3,23,6,5,2,9,1416
141,1,1,12,24,1,12,2,3,1876
176,4,0,4,23,6,12,1,3,1558
129,6,1,10,23,4,10,1,8,2012
105,3,1,10,23,2,11,1,4,1736
165,6,0,6,23,8,6,2,4,1696
197,3,0,8,24,6,8,2,6,1754
74,6,1,5,24,3,6,3,6,1599
54,4,1,5,24,5,12,2,5,1504
169,4,1,15,23,7,10,2,6,2231
70,3,0,0,23,6,3,1,1,953
67,6,0,11,23,7,10,3,7,1810
106,4,0,5,24,5,11,0,7,1416
142,2,0,3,24,7,7,1,4,1307
68,6,0,7,24,7,8,2,6,1564
177,4,1,9,23,8,6,2,8,1983
146,1,0,7,23,5,4,0,0,1393
180,1,0,10,24,2,8,1,5,1711
70,2,1,11,23,5,5,1,5,1630
89,4,0,6,24,3,5,0,2,1300
116,1,0,7,23,5,4,0,3,1340
176,6,0,7,23,11,6,2,8,1917
104,5,1,12,23,7,13,3,7,2080
158,4,1,7,23,6,10,3,5,1858
147,2,0,10,23,7,10,1,3,1743
161,4,0,6,23,7,7,3,5,1691
164,3,0,7,23,10,10,2,4,1729
166,3,1,9,23,5,9,2,5,1871
136,1,1,12,24,5,15,0,2,1802
130,3,0,9,23,8,6,2,4,1689
115,2,0,2,24,2,8,1,6,1235
68,1,0,4,24,6,3,2,6,1224
184,2,0,7,23,4,10,1,2,1591
167,6,1,12,23,6,6,2,4,2110
91,2,1,8,23,7,13,2,0,1590
91,3,0,4,23,4,6,3,4,1301
108,6,1,12,24,7,7,3,9,2150
69,3,1,10,24,5,11,3,6,1800
122,2,0,6,24,5,5,0,6,1415
66,3,0,8,24,4,10,1,5,1534
76,3,0,1,24,7,6,1,6,1154
51,3,0,6,24,3,7,1,4,1288
112,4,1,10,24,2,10,3,5,1848
111,6,0,1,24,6,3,2,7,1400
149,6,0,9,23,8,8,2,9,1907
68,6,0,6,23,8,6,1,7,1469
66,2,0,6,23,6,5,1,4,1310
118,5,1,8,24,6,10,3,3,1837
166,2,0,9,23,6,13,2,3,1721
130,6,0,3,23,7,4,4,7,1576
88,1,1,5,24,4,5,2,3,1417
85,3,0,5,23,0,10,3,2,1362
181,3,0,9,24,5,6,3,6,1795
78,5,0,8,24,3,6,3,5,1651
100,1,1,9,23,9,8,0,2,1540
63,4,0,4,23,8,10,2,1,1314
118,2,0,8,23,7,7,2,4,1619
195,4,0,6,24,5,5,2,4,1651
106,1,1,7,23,4,11,0,9,1612
61,5,0,9,24,4,9,3,8,1785
66,1,0,3,23,2,7,1,1,1031
79,5,0,7,24,6,8,2,8,1620
137,4,1,14,24,5,11,4,5,2242
148,4,1,11,24,7,4,3,7,2038
72,1,0,5,23,5,12,0,9,1366
178,1,0,12,23,4,9,3,2,1899
128,3,1,6,23,7,5,2,4,1573
81,5,0,1,23,4,10,3,4,1315
58,3,1,11,23,3,15,3,6,1811
64,2,1,7,23,6,11,2,6,1549
76,2,1,11,24,6,10,2,8,1848
158,1,0,6,23,6,10,0,5,1460
125,4,1,12,23,3,10,2,2,1914
197,2,1,8,23,3,9,2,7,1876
114,2,0,7,24,6,7,2,5,1509
158,3,0,5,23,6,8,0,4,1430
178,3,0,9,23,9,8,2,3,1776
59,2,1,15,23,3,11,2,6,1954
96,1,1,7,24,9,6,0,1,1508
172,3,0,5,24,7,6,2,8,1591
108,2,1,9,24,7,14,1,4,1694
145,4,0,7,23,7,5,1,1,1562
152,3,0,0,24,4,3,1,5,1168
173,2,0,7,24,4,13,1,5,1635
135,5,0,5,23,7,13,3,5,1677
195,3,0,6,23,2,11,0,8,1668
161,5,1,11,24,3,10,1,8,2012
76,3,1,10,23,4,12,1,2,1627
67,3,0,5,23,7,5,3,6,1442
131,6,1,6,24,6,9,2,8,1835
121,6,1,9,24,7,8,4,5,1966
103,5,0,4,24,6,10,2,5,1437
120,1,1,11,24,7,20,0,3,1855
195,2,1,8,23,6,10,0,1,1742
87,1,0,5,24,6,11,0,3,1258
186,1,1,16,23,7,14,0,4,2165
84,6,1,1,23,5,12,2,8,1530
131,2,1,9,24,1,13,3,3,1802
182,6,1,5,24,6,11,1,6,1831
191,6,1,11,24,9,14,3,4,2272
53,6,0,7,23,8,3,4,4,1610
199,4,0,5,23,5,8,1,3,1542
72,1,0,7,24,8,8,1,2,1312
97,1,0,9,23,6,7,0,4,1460
197,1,0,8,24,3,5,0,4,1570
174,4,1,9,23,8,15,2,7,2020
104,3,1,11,23,2,11,4,2,1868
117,5,0,10,23,7,11,2,6,1832
137,5,0,2,24,5,8,3,3,1393
50,4,0,7,24,6,11,1,0,1313
184,1,1,7,24,6,12,0,4,1678
144,5,1,5,23,8,10,1,6,1760
189,4,1,7,23,6,14,1,7,1931
155,6,1,10,24,7,12,3,4,2089
182,2,1,14,24,2,10,0,3,2003
157,5,1,4,23,3,5,2,6,1616
91,2,0,8,24,0,9,0,3,1396
151,1,1,10,23,5,17,0,3,1777
173,5,0,3,23,8,10,1,6,1567
189,4,0,9,23,1,8,3,7,1896
152,3,1,9,24,8,8,2,7,1916
195,5,1,18,23,9,6,2,7,2481
123,5,1,11,24,7,13,1,4,1919
157,5,1,10,24,10,12,2,3,2047
171,5,1,12,23,6,7,2,11,2183
66,4,1,12,23,3,10,2,4,1887
120,4,1,14,24,5,10,2,4,2064
111,3,1,12,24,9,12,1,5,1963
90,4,0,9,24,5,8,2,2,1577
168,4,0,10,23,7,11,0,3,1761
94,1,1,12,24,6,16,0,5,1735
107,1,0,4,23,7,9,0,0,1236
175,2,1,14,23,1,4,0,3,1904
93,3,0,4,24,8,10,3,2,1405
64,1,0,5,23,3,10,2,2,1236
127,3,1,8,23,9,13,2,4,1816
119,3,1,11,24,5,15,1,6,1892
150,5,1,14,24,6,14,1,7,2190
52,6,0,3,23,9,9,2,6,1425
135,6,0,1,24,10,2,1,6,1390
123,6,1,12,23,6,12,2,3,2046
100,3,0,8,24,5,10,1,1,1465
116,5,1,14,24,5,16,3,6,2244
125,2,0,8,24,4,12,1,6,1609
142,2,1,13,23,6,15,0,4,1904
194,6,0,5,23,7,5,2,6,1747
56,2,1,10,24,8,11,1,8,1703
62,5,1,15,24,5,5,2,7,2037
169,6,1,9,23,9,8,1,3,1887
115,5,0,2,23,8,8,3,3,1413
53,2,1,8,23,4,10,2,3,1529
187,6,0,10,23,6,7,3,4,1958
137,5,1,10,23,7,15,2,4,2047
66,4,1,14,24,5,2,2,5,1869
101,4,1,6,23,5,13,2,2,1591
183,5,0,2,24,4,13,1,5,1468
118,5,0,10,24,5,9,3,6,1868
186,1,0,2,23,2,8,2,8,1452
70,1,1,9,23,3,13,0,3,1537
73,3,0,9,24,2,8,0,4,1465
53,6,1,9,23,4,9,3,10,1877
52,3,1,6,24,7,15,2,1,1483
117,3,1,13,23,5,6,2,9,1990
150,2,1,11,23,7,9,2,5,1902
103,4,1,8,24,8,9,2,7,1776
84,2,0,10,23,4,7,1,3,1559
105,6,0,4,24,5,7,1,3,1391
157,5,1,8,24,7,6,3,3,1873
89,1,1,6,24,4,13,2,4,1548
117,6,0,9,24,8,10,3,10,1990
95,5,1,10,23,3,9,1,3,1765
127,6,1,8,23,8,13,4,6,1987
190,5,1,6,23,10,15,3,2,1868
55,1,1,12,24,4,10,0,6,1694
66,5,0,3,23,8,10,2,6,1400
148,3,1,5,24,3,10,2,1,1558
130,6,0,6,24,6,10,3,6,1699
51,1,0,7,24,3,14,1,4,1356
126,5,0,8,24,10,10,2,8,1828
115,3,0,6,23,9,7,1,5,1489
101,3,1,8,24,5,11,1,0,1529
141,4,1,8,23,9,9,2,1,1770
71,3,1,12,23,7,11,2,5,1898
160,2,0,0,23,4,6,2,0,1149
156,1,0,3,24,8,7,1,10,1455
116,1,0,5,24,3,2,2,4,1326
189,1,1,5,24,3,9,1,5,1633
118,5,1,9,23,4,10,2,4,1783
133,6,1,6,24,9,15,4,6,1919
152,5,0,7,23,5,10,2,11,1774
88,2,0,3,23,5,8,1,3,1187
62,6,1,7,23,6,7,3,7,1667
90,3,0,3,24,4,7,2,6,1296
106,5,0,7,23,6,6,2,4,1618
61,6,1,8,24,6,8,3,6,1754
62,3,0,7,24,9,10,2,5,1518
169,6,0,10,23,8,6,3,9,2007
146,3,1,9,23,6,10,1,4,1809
106,6,0,3,23,6,3,4,3,1447
89,5,0,4,23,4,8,2,8,1451
167,5,0,14,24,5,10,2,6,2148
129,2,0,4,23,5,6,1,6,1358
177,4,1,10,23,6,14,2,6,2080
84,1,1,9,23,5,13,3,7,1731
52,5,0,6,24,9,6,2,6,1516
169,5,1,11,23,6,14,3,8,2221
54,3,1,13,24,8,14,1,6,1846
60,4,1,9,23,6,12,0,5,1574
175,5,0,6,23,7,14,4,9,1937
120,6,0,8,23,7,10,3,8,1841
166,4,1,8,23,9,14,4,4,2014
187,1,1,12,23,3,10,1,4,1914
155,6,1,9,24,9,8,2,6,2037
165,3,1,14,24,9,9,1,4,2127
116,2,0,9,23,5,7,2,5,1645
80,6,1,8,23,1,13,2,7,1751
124,1,0,3,23,2,7,0,1,1130
120,6,0,0,23,6,10,2,5,1365
115,4,0,6,23,7,2,2,4,1495
119,4,0,0,24,9,5,3,4,1292
90,1,0,5,23,4,6,1,1,1189
69,4,0,3,24,5,5,2,4,1256
189,6,0,8,24,8,9,2,5,1871
88,2,1,9,23,5,10,0,4,1566
194,6,0,5,23,7,5,3,5,1790
94,2,1,11,24,4,12,1,4,1772
188,4,1,7,24,9,16,2,1,1848
119,6,1,11,23,7,13,4,5,2130
174,4,1,17,24,8,9,2,8,2353
200,2,1,14,23,6,11,0,4,2038
140,4,0,5,24,8,5,2,4,1519
119,5,0,2,23,8,10,3,5,1503
179,3,1,13,24,7,11,1,9,2192
133,6,1,6,24,8,14,2,9,1849
138,5,1,10,24,3,11,3,6,1982
128,4,0,8,23,3,8,3,4,1716
162,4,1,7,23,4,6,2,4,1739
142,3,0,3,23,8,2,1,6,1396
121,4,0,1,24,7,8,3,6,1408
98,3,1,14,24,5,6,1,4,1934
101,6,0,10,23,10,5,4,9,1958
82,2,0,10,24,7,9,2,3,1627
71,3,0,10,24,7,6,2,3,1649
163,3,1,8,23,7,7,1,5,1818
182,5,1,5,23,8,9,3,2,1767
67,4,1,13,23,4,15,4,6,2015
167,6,1,13,24,7,11,4,4,2232
166,2,1,13,23,6,12,0,4,1987
86,1,1,6,23,4,11,0,7,1412
113,3,1,10,24,4,15,2,4,1814
187,1,1,11,24,1,12,0,4,1847
128,4,0,5,23,4,9,2,4,1533
172,3,1,8,23,7,5,1,6,1843
93,1,0,0,23,6,7,0,4,994
131,5,0,3,24,3,7,3,5,1489
136,1,1,1,23,6,7,0,0,1147
65,5,0,3,23,4,3,3,6,1358
103,2,0,3,23,5,7,1,3,1241
151,4,1,7,24,8,19,2,8,1977
147,6,0,7,24,6,4,2,2,1693
51,1,1,7,23,2,11,1,5,1392
143,3,0,5,23,0,7,3,5,1485
190,4,0,11,24,4,9,0,4,1857
108,1,1,8,23,4,16,2,7,1707
118,3,0,7,24,6,1,0,6,1487
168,3,0,3,24,4,5,3,3,1436
141,6,1,11,24,6,15,2,4,2096
94,6,1,9,24,6,12,3,8,1938
197,3,0,7,24,4,6,1,7,1699
73,6,0,1,23,11,6,2,5,1329
140,3,1,6,24,6,6,2,7,1605
143,1,0,5,24,3,9,1,7,1458
107,2,1,13,23,1,11,0,5,1789
177,6,1,6,23,7,11,1,7,1868
56,5,1,13,24,9,9,0,9,1919
96,5,0,3,24,8,8,2,6,1391
102,5,0,5,24,12,5,5,7,1686
87,2,0,8,23,4,6,0,3,1399
102,3,1,8,24,7,12,3,4,1780
192,3,0,6,24,2,6,2,5,1593
97,4,1,13,24,2,11,2,3,1867
144,5,0,9,24,6,6,3,8,1843
196,5,1,13,24,9,12,2,7,2270
186,3,1,10,23,9,9,1,3,1911
113,5,0,5,24,7,8,1,3,1450
142,3,1,7,24,4,13,1,4,1725
174,3,0,6,24,1,7,1,5,1509
88,6,0,5,24,6,7,2,5,1526
53,3,0,4,24,5,6,2,6,1257
175,1,0,7,24,3,7,1,0,1441
52,1,0,7,24,1,12,2,3,1366
113,1,1,5,23,4,14,0,4,1440
78,1,0,3,24,4,9,2,2,1164
165,2,1,14,24,6,9,2,3,2050
60,4,0,12,23,4,11,2,7,1760
146,4,1,7,24,5,16,2,6,1858
151,3,1,8,23,5,5,2,6,1781
70,5,0,0,24,7,7,3,8,1262
88,1,1,3,24,3,11,0,4,1280
151,4,0,7,23,4,6,2,6,1644
95,4,0,7,24,4,3,4,7,1654
115,1,0,4,23,5,5,0,7,1269
140,2,1,9,23,4,15,2,6,1820
160,2,1,10,24,8,8,2,8,1941
131,4,1,8,23,6,9,2,8,1878
172,2,1,10,23,5,11,2,1,1854
148,6,0,10,24,9,7,4,8,2031
84,1,0,2,23,7,6,2,2,1117
152,4,1,9,24,5,13,3,8,2107
178,1,1,10,24,8,13,2,6,1977
74,2,0,3,24,9,5,0,6,1251
92,1,1,9,24,4,7,0,0,1492
133,2,0,0,24,5,9,0,5,1117
100,2,1,11,24,6,10,1,7,1848
179,1,1,8,23,3,12,3,4,1813
175,2,1,8,24,5,10,1,4,1766
118,6,0,5,24,5,6,2,5,1570
58,3,0,0,23,5,7,4,5,1199
51,1,1,12,24,4,15,0,2,1599
59,3,1,6,24,6,8,1,6,1476
163,1,1,18,24,5,10,0,3,2187
125,2,1,11,24,5,6,2,1,1726
134,2,1,8,24,8,6,0,1,1596
98,4,1,8,24,4,7,2,5,1690
119,6,1,10,24,6,5,1,5,1818
180,4,1,16,23,5,7,2,7,2278
182,3,0,9,23,8,9,2,5,1850
139,2,0,8,24,5,10,1,7,1625
75,4,0,4,24,6,4,2,9,1442
121,2,0,4,23,8,4,0,6,1314
54,1,1,10,24,1,10,1,5,1585
64,4,0,8,23,4,14,2,3,1489
172,3,0,6,24,5,5,0,4,1497
193,4,1,9,24,5,10,3,5,1991
50,2,0,1,23,7,11,1,4,1091
193,5,0,2,23,4,11,2,5,1588
52,5,0,3,23,8,10,3,6,1414
96,6,0,4,24,5,11,0,6,1406
144,2,0,6,24,6,11,0,4,1454
62,1,1,10,23,6,9,1,6,1622
169,4,1,9,24,10,12,0,6,1967
104,5,1,14,23,3,9,2,5,2002
198,1,0,4,24,5,5,0,1,1398
115,2,0,7,23,7,9,0,2,1373
139,1,0,2,23,5,7,1,3,1194
111,2,1,7,24,6,10,1,7,1697
151,6,0,7,24,6,11,3,7,1878
188,4,0,10,23,5,9,1,7,1891
57,1,0,3,24,3,7,1,2,1112
146,4,0,6,24,7,7,1,4,1592
166,1,1,14,24,8,6,0,5,1993
113,2,1,6,23,5,13,2,4,1599
70,2,0,7,23,5,7,3,6,1473
164,1,1,8,23,0,10,2,3,1690
134,6,1,10,24,7,15,1,8,2006
69,2,1,10,23,6,13,2,1,1661
57,3,0,1,23,2,8,1,6,1120
107,3,1,7,24,6,12,3,9,1758
95,4,1,11,24,6,14,2,6,1969
80,3,0,4,23,1,7,3,7,1384
142,3,1,8,23,6,13,0,3,1743
58,6,1,9,24,6,7,2,8,1758
64,6,1,5,24,7,11,5,4,1706
143,5,0,2,23,7,3,1,7,1392
187,5,0,0,23,5,8,2,8,1434
78,6,1,10,24,8,14,3,4,1896
129,5,0,6,23,5,6,2,4,1582
85,6,0,6,24,7,8,2,4,1524
133,5,0,9,24,5,5,3,1,1727
158,2,1,9,23,7,11,2,7,1892
167,6,1,10,24,8,7,4,8,2203
86,4,0,6,24,5,4,2,3,1344
135,4,1,8,23,7,12,2,4,1802
120,6,0,1,24,6,5,1,2,1277
200,3,0,4,24,6,12,2,3,1554
142,4,1,10,23,4,15,1,8,1946
129,3,0,9,24,7,5,2,0,1595
151,4,0,11,23,6,14,2,2,1900
63,1,0,3,23,3,7,1,4,1088
166,1,0,7,24,5,8,1,5,1594
122,6,1,15,24,4,13,2,4,2142
140,4,0,7,23,4,12,2,3,1646
139,2,1,10,24,4,15,0,3,1736
78,3,0,5,23,6,14,2,4,1422
98,4,1,11,23,6,12,1,0,1768
121,6,0,2,24,6,9,3,6,1517
182,3,0,9,24,7,9,2,2,1825
91,5,1,10,24,4,11,1,4,1796
184,6,1,14,23,6,6,1,7,2231
91,4,0,6,23,8,1,2,3,1454
154,2,0,9,23,6,5,1,3,1611
76,5,0,2,23,9,10,2,5,1365
107,6,0,3,24,12,7,2,3,1549
95,4,0,5,24,5,4,2,5,1427
115,1,1,7,23,5,14,0,5,1593
74,4,1,11,24,4,9,2,7,1772
122,1,0,1,24,2,1,0,3,1026
166,1,1,10,24,5,7,0,2,1698
178,6,1,9,24,7,9,2,6,2027
136,4,0,3,24,5,5,2,9,1469
123,4,1,5,24,7,10,4,6,1733
174,1,0,7,24,4,8,0,4,1483
116,3,1,9,23,2,11,1,4,1699
55,5,1,14,23,8,10,3,4,2000
174,2,1,18,23,4,13,1,0,2225
107,4,1,6,24,8,14,3,5,1697
119,5,1,4,23,7,12,2,4,1646
102,5,0,1,24,1,11,2,5,1249
115,3,1,9,23,5,6,1,5,1745
107,5,0,9,23,5,1,2,9,1709
131,4,1,8,24,8,8,3,3,1736
136,6,1,11,23,6,12,4,4,2068
51,6,1,6,24,9,13,1,8,1651
199,5,0,6,23,7,4,1,4,1726
86,4,1,9,24,5,12,3,4,1765
197,4,1,11,24,7,13,3,3,2149
152,1,0,6,23,6,6,1,6,1479
73,3,0,1,24,3,6,2,5,1125
161,2,0,10,23,2,10,2,2,1721
114,1,1,13,24,4,8,1,6,1887
178,2,1,14,24,4,8,1,7,2085
166,4,1,8,24,7,10,0,2,1755
165,6,1,11,24,9,10,2,8,2118
154,1,0,5,24,1,6,1,4,1404
52,5,0,1,23,6,0,2,2,1040
95,5,1,10,24,3,11,1,5,1783
104,2,0,0,24,2,12,3,4,1190
124,4,0,8,23,3,7,1,1,1547
94,6,0,1,23,6,4,1,10,1310
126,2,1,9,24,2,13,1,3,1645
73,6,0,0,23,6,6,1,7,1235
84,3,1,14,24,4,8,3,4,1974
73,6,1,10,23,6,13,2,5,1887
77,5,1,9,23,6,9,4,4,1849
65,1,0,2,24,4,8,2,4,1139
108,1,0,2,23,2,11,1,1,1113
193,1,0,6,24,4,8,0,4,1509
64,6,0,5,23,6,6,3,3,1414
60,5,1,8,24,7,12,3,7,1842
128,6,1,11,24,6,3,1,5,1887
164,4,1,16,23,7,13,0,5,2201
117,5,0,2,23,5,5,2,7,1387
92,5,0,6,24,5,8,1,8,1555
118,6,0,11,24,7,8,3,10,1998
190,6,1,10,24,4,12,1,8,2136
187,1,1,10,24,3,11,1,1,1808
124,5,0,7,24,9,5,1,8,1643
152,1,1,12,23,6,9,0,2,1841
90,4,1,12,23,5,8,2,3,1850
108,3,0,5,23,10,6,0,4,1380
88,1,0,2,24,4,3,2,4,1186
52,6,1,10,23,7,2,3,11,1835
56,2,0,1,24,8,9,0,4,1079
98,3,1,10,23,6,15,4,10,1992
75,4,0,5,23,5,4,3,7,1462
150,6,1,10,23,8,13,0,5,1913
128,3,0,5,23,7,3,1,6,1467
51,6,0,7,24,6,7,2,4,1520
176,1,0,8,23,4,9,0,3,1588
181,6,1,13,23,7,16,4,4,2372
69,4,1,7,23,6,11,1,6,1629
166,2,0,1,24,3,4,1,6,1248
81,1,1,7,24,5,11,1,4,1477
77,1,1,10,24,4,11,0,3,1512
126,4,0,6,23,7,15,3,5,1680
50,4,0,3,23,8,14,3,1,1296
105,3,0,6,24,4,10,1,4,1418
84,2,1,8,24,4,9,2,4,1564
161,6,0,6,24,7,8,3,10,1839
79,3,1,3,23,7,7,2,2,1330
103,6,1,11,24,6,8,4,7,2059
85,6,1,11,24,7,14,2,3,1914
129,6,0,12,23,10,10,1,7,2015
107,3,0,3,23,7,9,4,5,1417
132,1,1,8,23,4,9,1,6,1643
114,4,1,10,24,10,5,1,5,1863
118,1,0,5,24,5,7,1,4,1339
177,2,0,11,24,8,4,1,5,1851
100,3,0,4,23,8,5,0,4,1299
71,2,0,4,24,11,9,0,4,1265
156,4,0,4,23,9,15,3,5,1668
158,4,0,11,24,5,7,2,3,1817
165,5,0,8,23,8,8,3,7,1850
150,2,0,11,23,3,4,2,7,1819
149,1,0,15,24,6,5,0,1,1822
117,2,1,7,24,8,10,1,5,1669
85,3,0,8,24,4,0,3,7,1608
195,4,0,6,24,7,4,2,5,1689
71,4,1,6,24,7,12,3,8,1723
115,2,0,1,24,6,13,2,6,1261
70,2,0,11,24,3,9,0,2,1528
149,6,1,13,24,6,8,4,5,2168
177,2,0,6,24,6,4,3,6,1623
93,6,1,11,23,6,10,2,2,1861
152,3,1,5,24,4,10,3,3,1662
96,3,0,5,23,7,5,2,5,1407
88,1,1,6,24,3,13,1,2,1415
78,2,1,13,24,5,7,1,1,1727
103,1,1,14,23,9,8,0,4,1874
139,5,1,12,23,9,9,1,8,2085
134,3,0,9,23,6,14,0,3,1623
66,4,1,6,23,7,13,3,4,1644
129,6,1,12,24,8,12,2,6,2103
122,5,0,1,24,4,10,3,9,1452
98,4,1,4,24,7,11,0,3,1467
150,5,0,6,23,9,8,1,3,1607
51,1,1,10,24,4,10,0,4,1506
191,1,0,9,23,6,11,2,7,1809
108,6,1,5,23,8,11,3,5,1770
146,3,0,1,23,7,6,1,8,1313
148,6,1,9,23,5,13,1,3,1867
152,4,0,3,23,7,7,3,2,1495
51,5,0,6,23,10,7,2,4,1460
90,6,0,2,23,7,7,4,6,1473
172,2,0,12,24,4,12,0,3,1783
131,2,0,7,24,7,7,1,2,1482
193,3,1,10,24,7,11,0,0,1810
181,6,1,7,24,9,3,1,6,1871
189,4,0,3,23,6,7,1,5,1517
78,2,0,4,23,6,8,3,4,1342
184,3,1,9,23,9,15,2,2,1911
63,6,1,3,24,5,12,2,5,1504
61,3,0,8,24,3,7,1,4,1430
148,4,1,7,23,8,10,2,4,1828
182,2,0,8,24,6,0,1,3,1558
130,2,0,7,23,4,6,1,5,1459
155,2,0,1,24,4,8,1,1,1174
81,1,1,7,24,4,4,1,3,1454
123,2,0,1,23,7,9,2,3,1348
130,5,1,11,23,8,14,1,4,1957
118,1,1,10,24,5,15,1,5,1824
94,6,1,9,24,6,8,1,7,1800
155,1,1,8,24,0,15,0,4,1623
186,1,0,10,23,5,7,2,5,1805
149,1,0,5,24,6,5,2,4,1419
195,3,1,6,24,5,9,3,3,1762
58,5,0,1,24,11,8,3,5,1312
111,4,1,3,23,5,4,1,3,1380
78,2,0,3,23,8,11,0,4,1271
174,1,0,4,24,6,2,0,0,1209
163,4,0,8,23,6,7,2,0,1669
192,3,0,9,23,2,11,2,5,1809
183,4,0,7,24,9,7,2,8,1801
169,1,0,9,24,5,9,1,3,1692
128,6,1,6,23,11,14,1,4,1810
142,5,0,7,23,7,10,4,4,1830
53,4,0,0,24,9,8,2,6,1119
131,1,0,4,24,2,16,1,7,1348
124,1,1,11,23,2,6,0,0,1624
63,2,0,3,23,4,9,1,5,1176
180,6,0,11,23,3,9,3,5,2048
163,2,0,5,24,6,2,3,4,1494
111,6,1,12,24,5,9,3,0,1941
155,5,0,5,23,8,4,2,4,1508
113,2,1,10,24,1,11,2,4,1743
151,5,1,9,24,9,9,2,6,1942
155,3,0,7,23,6,13,2,1,1607
69,3,0,10,24,7,11,1,6,1651
107,6,1,14,23,7,11,3,8,2236
161,6,1,9,23,4,10,2,8,2040
106,2,0,4,23,8,1,1,4,1282
168,3,0,7,24,7,2,3,3,1583
146,4,1,12,23,8,12,2,9,2148
141,4,1,15,24,6,11,0,2,2022
101,4,1,13,24,10,5,1,5,1928
86,3,1,8,24,11,12,2,5,1808
57,4,0,5,23,9,6,0,8,1352
93,5,1,10,23,4,7,3,5,1793
147,1,0,4,23,5,8,2,3,1369
182,6,1,14,23,6,12,3,11,2434
167,2,1,3,23,2,8,1,6,1480
118,5,0,8,24,6,9,0,6,1635
94,4,0,6,24,8,5,1,4,1460
186,1,0,1,24,4,6,2,5,1291
